,date,mp_10yr
20520,2009-09-18,-0.03810184320344656
20521,2009-09-21,-0.037738738668866456
20522,2009-09-22,-0.03488197225340284
20523,2009-09-23,-0.03631744647064361
20524,2009-09-24,-0.03940860151595438
20525,2009-09-25,-0.04024217158568988
20526,2009-09-28,-0.03481628176419416
20527,2009-09-29,-0.035415945129314785
20528,2009-09-30,-0.03264264237846248
20529,2009-10-01,-0.03588777987197578
20530,2009-10-02,-0.03714159462562483
20531,2009-10-05,-0.03491857478801352
20532,2009-10-06,-0.03146339972261469
20533,2009-10-07,-0.03264316650963417
20534,2009-10-08,-0.031581570573874895
20535,2009-10-09,-0.033146585610766555
20536,2009-10-12,-0.032157648405343076
20537,2009-10-13,-0.03510966848430208
20538,2009-10-14,-0.031808177464367815
20539,2009-10-15,-0.03315525220913729
20540,2009-10-16,-0.03417873421584694
20541,2009-10-19,-0.030507790910080934
20542,2009-10-20,-0.028416296673824948
20543,2009-10-21,-0.029403333979742263
20544,2009-10-22,-0.023921453906661228
20545,2009-10-23,-0.02637645974644376
20546,2009-10-26,-0.028809080361919204
20547,2009-10-27,-0.03237917110792532
20548,2009-10-28,-0.03445799361249913
20549,2009-10-29,-0.03324800251028415
20550,2009-10-30,-0.03628532873654999
20551,2009-11-02,-0.03409166170174227
20552,2009-11-03,-0.035341599539414625
20553,2009-11-04,-0.04008703325140339
20554,2009-11-05,-0.03950949207450993
20555,2009-11-06,-0.03823734184060834
20556,2009-11-09,-0.03445158866336073
20557,2009-11-10,-0.0351826502008733
20558,2009-11-11,-0.03525089578543916
20559,2009-11-12,-0.0374368133295514
20560,2009-11-13,-0.03730278091803585
20561,2009-11-16,-0.0340681937939834
20562,2009-11-17,-0.03475383769774054
20563,2009-11-18,-0.03560957584922164
20564,2009-11-19,-0.03893207112585406
20565,2009-11-20,-0.03918940354602507
20566,2009-11-23,-0.039833708217284935
20567,2009-11-24,-0.038967096378996646
20568,2009-11-25,-0.03972035635328186
20569,2009-11-27,-0.041804688590029726
20570,2009-11-30,-0.04115091979969798
20571,2009-12-01,-0.037851128186955796
20572,2009-12-02,-0.03901330810361514
20573,2009-12-03,-0.04011345112904785
20574,2009-12-04,-0.03845954826124076
20575,2009-12-07,-0.036906560530832966
20576,2009-12-08,-0.03919107137746081
20577,2009-12-09,-0.039779147417204785
20578,2009-12-10,-0.041332655479747404
20579,2009-12-11,-0.03982623877885427
20580,2009-12-14,-0.037443796025959486
20581,2009-12-15,-0.03766588025849815
20582,2009-12-16,-0.03790071810249851
20583,2009-12-17,-0.04039945066114081
20584,2009-12-18,-0.03938218623439149
20585,2009-12-21,-0.03670419979669515
20586,2009-12-22,-0.03718927510885661
20587,2009-12-23,-0.03737859082681416
20588,2009-12-24,-0.03683875770335954
20589,2009-12-28,-0.03636105661945721
20590,2009-12-29,-0.03803724707223133
20591,2009-12-30,-0.03824459078727316
20592,2009-12-31,-0.04176491804989069
20593,2010-01-04,-0.03938924125436627
20594,2010-01-05,-0.038981258787849526
20595,2010-01-06,-0.03943127768371257
20596,2010-01-07,-0.03894260768574698
20597,2010-01-08,-0.03896798252876055
20598,2010-01-11,-0.037364893209947514
20599,2010-01-12,-0.0332882437654457
20600,2010-01-13,-0.03236166061642709
20601,2010-01-14,-0.032126047424759774
20602,2010-01-15,-0.037397736887018085
20603,2010-01-19,-0.037185814036410636
20604,2010-01-20,-0.036812704761926884
20605,2010-01-21,-0.038812590350272624
20606,2010-01-22,-0.04354891406628125
20607,2010-01-25,-0.044360919633911644
20608,2010-01-26,-0.04396784497561057
20609,2010-01-27,-0.04333503348459211
20610,2010-01-28,-0.04396016716812734
20611,2010-01-29,-0.04488855686990367
20612,2010-02-01,-0.03904462939253939
20613,2010-02-02,-0.03805326514305962
20614,2010-02-03,-0.03819978726002238
20615,2010-02-04,-0.04195311229345733
20616,2010-02-05,-0.03770203832988661
20617,2010-02-08,-0.04241193892693629
20618,2010-02-09,-0.04204672873614479
20619,2010-02-10,-0.04231021437245175
20620,2010-02-11,-0.04249716185469132
20621,2010-02-12,-0.042788884773286795
20622,2010-02-16,-0.04024637334457437
20623,2010-02-17,-0.04133229404206262
20624,2010-02-18,-0.037488999951781676
20625,2010-02-19,-0.03765910989945975
20626,2010-02-22,-0.034846994788717334
20627,2010-02-23,-0.03679056917436907
20628,2010-02-24,-0.036619246533897365
20629,2010-02-25,-0.035446948432859005
20630,2010-02-26,-0.03527923657384324
20631,2010-03-01,-0.02956716854360486
20632,2010-03-02,-0.029843546849402935
20633,2010-03-03,-0.030637458885671265
20634,2010-03-04,-0.02933190172909028
20635,2010-03-05,-0.025237844734185333
20636,2010-03-08,-0.02678594684256519
20637,2010-03-09,-0.028433131563142644
20638,2010-03-10,-0.029083240323023563
20639,2010-03-11,-0.02874873252461352
20640,2010-03-12,-0.03153801517852095
20641,2010-03-15,-0.02966372991902
20642,2010-03-16,-0.024928114697324255
20643,2010-03-17,-0.025231970764563294
20644,2010-03-18,-0.028857884137271417
20645,2010-03-19,-0.02888089509525016
20646,2010-03-22,-0.02697961947641314
20647,2010-03-23,-0.023441664260855588
20648,2010-03-24,-0.027614983276099014
20649,2010-03-25,-0.03451338364725298
20650,2010-03-26,-0.03495748843503055
20651,2010-03-29,-0.03338541863792799
20652,2010-03-30,-0.03692466213773404
20653,2010-03-31,-0.03798499762008167
20654,2010-04-01,-0.03940470269583518
20655,2010-04-05,-0.038284460384245045
20656,2010-04-06,-0.037694836714080915
20657,2010-04-07,-0.037011796612688164
20658,2010-04-08,-0.03658759051091831
20659,2010-04-09,-0.033718298149672976
20660,2010-04-12,-0.034446948360635554
20661,2010-04-13,-0.03500847689594033
20662,2010-04-14,-0.032370837756196424
20663,2010-04-15,-0.03152997320981887
20664,2010-04-16,-0.035071202867224094
20665,2010-04-19,-0.035804243066305474
20666,2010-04-20,-0.03354881394221787
20667,2010-04-21,-0.033299121371026974
20668,2010-04-22,-0.029825029197725228
20669,2010-04-23,-0.026231361512761286
20670,2010-04-26,-0.01855469502223628
20671,2010-04-27,-0.026516816444412505
20672,2010-04-28,-0.029610007672333793
20673,2010-04-29,-0.0263742354505051
20674,2010-04-30,-0.029383508757498844
20675,2010-05-03,-0.02704496970938819
20676,2010-05-04,-0.03502910532120129
20677,2010-05-05,-0.034361064799915964
20678,2010-05-06,-0.03921847367728648
20679,2010-05-07,-0.04012995290587251
20680,2010-05-10,-0.03548833053646394
20681,2010-05-11,-0.03384119072075742
20682,2010-05-12,-0.0288565732481052
20683,2010-05-13,-0.0299837337208273
20684,2010-05-14,-0.034880739737504385
20685,2010-05-17,-0.03386879949471222
20686,2010-05-18,-0.0346422483680654
20687,2010-05-19,-0.032445763888063195
20688,2010-05-20,-0.04035427787968204
20689,2010-05-21,-0.03953324257810664
20690,2010-05-24,-0.0443608673337762
20691,2010-05-25,-0.045584561835833926
20692,2010-05-26,-0.044616183585374336
20693,2010-05-27,-0.0390071243102329
20694,2010-05-28,-0.03776738861638118
20695,2010-06-01,-0.03951054704065893
20696,2010-06-02,-0.03319572049107089
20697,2010-06-03,-0.03516331165734876
20698,2010-06-04,-0.03818602816793004
20699,2010-06-07,-0.03968659481507264
20700,2010-06-08,-0.04260979664009923
20701,2010-06-09,-0.04322274898114553
20702,2010-06-10,-0.04186090339378856
20703,2010-06-11,-0.04395262611834483
20704,2010-06-14,-0.04327596883821494
20705,2010-06-15,-0.03906264125835368
20706,2010-06-16,-0.0404063537546302
20707,2010-06-17,-0.03928828776796134
20708,2010-06-18,-0.03863170477602351
20709,2010-06-21,-0.03809835181978083
20710,2010-06-22,-0.04256225309865358
20711,2010-06-23,-0.04305644520900975
20712,2010-06-24,-0.04612930919469216
20713,2010-06-25,-0.04437567249801766
20714,2010-06-28,-0.046667071476037325
20715,2010-06-29,-0.049987274514884605
20716,2010-06-30,-0.05165069019363022
20717,2010-07-01,-0.04956714611449764
20718,2010-07-02,-0.049171104873830696
20719,2010-07-06,-0.04973089151584709
20720,2010-07-07,-0.044932279975821277
20721,2010-07-08,-0.044013324192568426
20722,2010-07-09,-0.041806429335729534
20723,2010-07-12,-0.04285550460285992
20724,2010-07-13,-0.042115105965330635
20725,2010-07-14,-0.03990117618754707
20726,2010-07-15,-0.04070647455919252
20727,2010-07-16,-0.04678070065421358
20728,2010-07-19,-0.04561597789260563
20729,2010-07-20,-0.04449798190650667
20730,2010-07-21,-0.04736163906704782
20731,2010-07-22,-0.04448865505502064
20732,2010-07-23,-0.0446274572468317
20733,2010-07-26,-0.0430910964721678
20734,2010-07-27,-0.04166648054172206
20735,2010-07-28,-0.04150067061556861
20736,2010-07-29,-0.04331955602292825
20737,2010-07-30,-0.041852607728049884
20738,2010-08-02,-0.03726221213839864
20739,2010-08-03,-0.038867228772818785
20740,2010-08-04,-0.035906125864915595
20741,2010-08-05,-0.03578191934984143
20742,2010-08-06,-0.03339970021366989
20743,2010-08-09,-0.03367853357023798
20744,2010-08-10,-0.03519446442956031
20745,2010-08-11,-0.039153489653570905
20746,2010-08-12,-0.041211584174854266
20747,2010-08-13,-0.04273158017983836
20748,2010-08-16,-0.044238141441731105
20749,2010-08-17,-0.042845738768868546
20750,2010-08-18,-0.04168179750427492
20751,2010-08-19,-0.04281349956945113
20752,2010-08-20,-0.044391501526394594
20753,2010-08-23,-0.04677346519407766
20754,2010-08-24,-0.04808743093991752
20755,2010-08-25,-0.04717899523092739
20756,2010-08-26,-0.049720167036176544
20757,2010-08-27,-0.0470038194867356
20758,2010-08-30,-0.04972111604891749
20759,2010-08-31,-0.04951445537533117
20760,2010-09-01,-0.04613766836841038
20761,2010-09-02,-0.04506800426888424
20762,2010-09-03,-0.043037611525569175
20763,2010-09-07,-0.04529905613580654
20764,2010-09-08,-0.04399046613127422
20765,2010-09-09,-0.04262621605194772
20766,2010-09-10,-0.04331514195974917
20767,2010-09-13,-0.042020635744357326
20768,2010-09-14,-0.0408363342244521
20769,2010-09-15,-0.03894189127133729
20770,2010-09-16,-0.03991589334484957
20771,2010-09-17,-0.039025686177053154
20772,2010-09-20,-0.03638332322558169
20773,2010-09-21,-0.036026251403695864
20774,2010-09-22,-0.03694125814001181
20775,2010-09-23,-0.037690194801012544
20776,2010-09-24,-0.03327461833312384
20777,2010-09-27,-0.0319989295271399
20778,2010-09-28,-0.03277876031868876
20779,2010-09-29,-0.03228606392393596
20780,2010-09-30,-0.03246350219641658
20781,2010-10-01,-0.031778726967158444
20782,2010-10-04,-0.03193387534888714
20783,2010-10-05,-0.0278143277552777
20784,2010-10-06,-0.027812013520423173
20785,2010-10-07,-0.03113565453048761
20786,2010-10-08,-0.028142068124834996
20787,2010-10-11,-0.028060305464874147
20788,2010-10-12,-0.02652996469392399
20789,2010-10-13,-0.0262689380853367
20790,2010-10-14,-0.026941209640039654
20791,2010-10-15,-0.02393888570367797
20792,2010-10-18,-0.022180843513408544
20793,2010-10-19,-0.022879056265282194
20794,2010-10-20,-0.019059279437238175
20795,2010-10-21,-0.015140751012454268
20796,2010-10-22,-0.019517954922662506
20797,2010-10-25,-0.01922541200755279
20798,2010-10-26,-0.016637990022009608
20799,2010-10-27,-0.016159720209605655
20800,2010-10-28,-0.020904933249548674
20801,2010-10-29,-0.021767150780517497
20802,2010-11-01,-0.021482328874041223
20803,2010-11-02,-0.020586751005051807
20804,2010-11-03,-0.016651212613733923
20805,2010-11-04,-0.013818379254545876
20806,2010-11-05,-0.014808284651787407
20807,2010-11-08,-0.017047781855121236
20808,2010-11-09,-0.02128019889432442
20809,2010-11-10,-0.01981481927433304
20810,2010-11-11,-0.02109290888757198
20811,2010-11-12,-0.022571743030362135
20812,2010-11-15,-0.023257110176847617
20813,2010-11-16,-0.025483200309640353
20814,2010-11-17,-0.02319107925063635
20815,2010-11-18,-0.020062970129232305
20816,2010-11-19,-0.016199086197768442
20817,2010-11-22,-0.014854274642370213
20818,2010-11-23,-0.02019176927219779
20819,2010-11-24,-0.01874414030250926
20820,2010-11-26,-0.017984003987728148
20821,2010-11-29,-0.017670575781496112
20822,2010-11-30,-0.015888723406396243
20823,2010-12-01,-0.013273246328571742
20824,2010-12-02,-0.008747088333795117
20825,2010-12-03,-0.01044632633698328
20826,2010-12-06,-0.01136813376268142
20827,2010-12-07,-0.009893072576661832
20828,2010-12-08,-0.009956067112058986
20829,2010-12-09,-0.006482776080040553
20830,2010-12-10,-0.005614841351445299
20831,2010-12-13,-0.006639409645407657
20832,2010-12-14,-0.012059148729026359
20833,2010-12-15,-0.010148764635349194
20834,2010-12-16,-0.008386846334654918
20835,2010-12-17,-0.011044454320878527
20836,2010-12-20,-0.011722885840393271
20837,2010-12-21,-0.009888135363946726
20838,2010-12-22,-0.008197227004676955
20839,2010-12-23,-0.006383996292811944
20840,2010-12-27,-0.003167196685475049
20841,2010-12-28,-0.004185936239691879
20842,2010-12-29,-0.002134646990612832
20843,2010-12-30,0.002214774041335854
20844,2010-12-31,0.0010610526705348011
20845,2011-01-03,-0.0007963665850422297
20846,2011-01-04,-0.001973509319011746
20847,2011-01-05,-0.0027223863700356343
20848,2011-01-06,-0.003568652983471421
20849,2011-01-07,-0.002290086693337634
20850,2011-01-10,0.001607072044467417
20851,2011-01-11,-0.005060536604486132
20852,2011-01-12,-0.0022001700239830946
20853,2011-01-13,0.0013892232502967783
20854,2011-01-14,0.002777123870964404
20855,2011-01-18,0.0024611582233928786
20856,2011-01-19,-0.0003578032312235857
20857,2011-01-20,-0.002000203044300819
20858,2011-01-21,-0.0007119311435479503
20859,2011-01-24,-0.0007187066749873017
20860,2011-01-25,-0.0009505712931879851
20861,2011-01-26,-0.002314838453320811
20862,2011-01-27,-0.0013703965622877678
20863,2011-01-28,-0.003950492713374221
20864,2011-01-31,-0.004687290969160651
20865,2011-02-01,-0.0026558589918400655
20866,2011-02-02,-0.0022940106706863528
20867,2011-02-03,-0.001644943670977006
20868,2011-02-04,-0.0021755687071122187
20869,2011-02-07,-0.0022503883099852517
20870,2011-02-08,-0.0007962993118650896
20871,2011-02-09,-0.001961665592146611
20872,2011-02-10,0.0007036920693446191
20873,2011-02-11,0.0010096715823888491
20874,2011-02-14,0.0016026476669970258
20875,2011-02-15,0.0023810079956201324
20876,2011-02-16,0.004223947036422038
20877,2011-02-17,0.006641517950145781
20878,2011-02-18,0.005226412616033516
20879,2011-02-22,0.0035263467859563136
20880,2011-02-23,0.002983150507721577
20881,2011-02-24,0.0016870073178258949
20882,2011-02-25,0.005997390856624429
20883,2011-02-28,0.00936997503657988
20884,2011-03-01,0.009803941014633555
20885,2011-03-02,0.010355046987314154
20886,2011-03-03,0.013722641275917047
20887,2011-03-04,0.010107247118805507
20888,2011-03-07,0.010036831329728768
20889,2011-03-08,0.013470506738109789
20890,2011-03-09,0.013145850073056575
20891,2011-03-10,0.011239848674573283
20892,2011-03-11,0.011446735098160188
20893,2011-03-14,0.009128923358227015
20894,2011-03-15,0.006579792664288764
20895,2011-03-16,0.003440912564700138
20896,2011-03-17,0.009030418966907483
20897,2011-03-18,0.016022834285326137
20898,2011-03-21,0.016073949928786524
20899,2011-03-22,0.01938778023401766
20900,2011-03-23,0.018979290851117492
20901,2011-03-24,0.023291109131600374
20902,2011-03-25,0.021177575105055357
20903,2011-03-28,0.024365273727510406
20904,2011-03-29,0.028106863451745845
20905,2011-03-30,0.029736892845223295
20906,2011-03-31,0.02652820872501871
20907,2011-04-01,0.02561733822506329
20908,2011-04-04,0.02190460254414961
20909,2011-04-05,0.025528181363029034
20910,2011-04-06,0.026568999480886424
20911,2011-04-07,0.02476941113400577
20912,2011-04-08,0.026055151184601222
20913,2011-04-11,0.030791608263469605
20914,2011-04-12,0.030093830804716726
20915,2011-04-13,0.02365566915456374
20916,2011-04-14,0.026664855554237255
20917,2011-04-15,0.026071448045104306
20918,2011-04-18,0.020457012678317676
20919,2011-04-19,0.02164928580084191
20920,2011-04-20,0.021443722150359834
20921,2011-04-21,0.022732256332312684
20922,2011-04-25,0.021004339320238152
20923,2011-04-26,0.016620261071253584
20924,2011-04-27,0.015723527942208992
20925,2011-04-28,0.01753434975412027
20926,2011-04-29,0.020113817398213163
20927,2011-05-02,0.021682425725935373
20928,2011-05-03,0.018857054662752448
20929,2011-05-04,0.017183394016876852
20930,2011-05-05,0.01367141294321117
20931,2011-05-06,0.014682743749070415
20932,2011-05-09,0.013376254049240366
20933,2011-05-10,0.014469162233216037
20934,2011-05-11,0.01504400155186536
20935,2011-05-12,0.013663740745379904
20936,2011-05-13,0.012860999386525185
20937,2011-05-16,0.012241223530114143
20938,2011-05-17,0.012867315405253654
20939,2011-05-18,0.014223802947758823
20940,2011-05-19,0.015679780921560305
20941,2011-05-20,0.01418814404429769
20942,2011-05-23,0.012398849646850785
20943,2011-05-24,0.008136403070417186
20944,2011-05-25,0.008225391281898808
20945,2011-05-26,0.00843132284903847
20946,2011-05-27,0.0066913839241551365
20947,2011-05-31,0.008642805038352908
20948,2011-06-01,0.007604896809196182
20949,2011-06-02,0.006981782716219742
20950,2011-06-03,0.007307391941366648
20951,2011-06-06,0.006896609951789534
20952,2011-06-07,0.009064489735463699
20953,2011-06-08,0.007569248802305362
20954,2011-06-09,0.008101377824509592
20955,2011-06-10,0.005337051097944467
20956,2011-06-13,0.003563396519938422
20957,2011-06-14,0.0069544991016694535
20958,2011-06-15,0.00364073807251164
20959,2011-06-16,0.00528205695102435
20960,2011-06-17,0.006962413871494544
20961,2011-06-20,0.007598697918101527
20962,2011-06-21,0.011239172485589366
20963,2011-06-22,0.01287549810263755
20964,2011-06-23,0.013142367097223495
20965,2011-06-24,0.012157838289003298
20966,2011-06-27,0.013020245556206955
20967,2011-06-28,0.01366097711440628
20968,2011-06-29,0.013227751471313054
20969,2011-06-30,0.016122771715673778
20970,2011-07-01,0.01907756212625622
20971,2011-07-05,0.01912239159872753
20972,2011-07-06,0.01998002624911499
20973,2011-07-07,0.01969801804848914
20974,2011-07-08,0.018908658108276244
20975,2011-07-11,0.014780700322060136
20976,2011-07-12,0.014419497542431658
20977,2011-07-13,0.016709250034549372
20978,2011-07-14,0.019204163215782444
20979,2011-07-15,0.01902931762039728
20980,2011-07-18,0.019975524378148313
20981,2011-07-19,0.022576273422085125
20982,2011-07-20,0.018995195371016793
20983,2011-07-21,0.020094580152715702
20984,2011-07-22,0.021858791050996418
20985,2011-07-25,0.019571172323711528
